,NLDAS_ID,sw_irrigation_vol,WRM_SUPPLY_acreft_OG,sw_avail_bias_corr,RIVER_DISCHARGE_OVER_LAND_LIQ_OG
13404,x187y74,43.10800770818797,43.084163561488,0.023844146699971702,5.0540195
13405,x187y75,14.815790382241609,14.807597377349204,0.008193004892405042,0.07344877
13406,x187y76,0.0,0.0,0.0,0.5764235
13407,x187y77,0.0,0.0,0.0,1.1465138
13408,x187y78,0.0,0.0,0.0,0.18122903
13409,x187y79,40.060321907708996,40.038165077159746,0.022156830549249662,0.2574177
13410,x187y80,0.4639604128400051,0.4637037852543641,0.0002566275856409894,6.176293
13411,x187y81,30.739932385487464,30.722936071163375,0.016996314324089212,0.32487193
13412,x187y82,36.99229652232441,36.97183675549817,0.020459766826242287,0.123469606
13413,x187y83,45.49583501361625,45.47067512803904,0.02515988557721016,0.12120283
13414,x187y84,0.2280389086883362,0.22791279613629592,0.00012611255204028615,0.09887697
13415,x187y85,0.05015329816779661,0.0501255629034587,2.7735264337906684e-05,15.886875
13416,x187y86,0.003284489144960399,0.003282672557546733,1.8165874136658565e-06,0.9368868
13417,x187y87,1.155273388586984,1.154634398330405,0.0006389902565788752,0.09839131
13418,x187y88,9.920526303996867,9.915040490552833,0.005485813444034093,0.79132843
13419,x187y89,6.044762519658256,6.041419611794555,0.0033429078637015053,0.9569294
13420,x187y90,0.0,0.0,0.0,0.17050341
13421,x187y91,0.0,0.0,0.0,1.4209914
13422,x187y92,0.25484554826044864,0.2547046144552089,0.000140933805239718,0.26832545
13423,x187y93,3.59173573216929,3.589749381240443,0.001986350928846914,0.16009788
13424,x187y94,0.13878828031475102,0.13871153186807744,7.674844667357461e-05,2.4196308
13425,x187y95,1.028986136315589,1.0284171456990974,0.000568990616491627,1.0788661
13426,x187y96,4.1113229782974,4.1090489862632955,0.0022739920341043884,0.36279655
13427,x187y97,0.0,0.0,0.0,0.20719245
13428,x187y98,0.0,0.0,0.0,2.694704
13429,x187y99,0.0,0.0,0.0,0.42729187
13430,x188y100,0.0,0.0,0.0,1.7399487
13431,x188y101,0.0,0.0,0.0,0.35923296
13432,x188y102,121.41171233132151,121.34456328351114,0.0671490478103749,2.9350338
13433,x188y103,119.6373304319354,119.5711710714902,0.06615936044519799,0.1386916
13434,x188y104,42.67998224113356,42.65638350364195,0.023598737491610677,53.14563
13435,x188y105,306.7376445799742,306.5680223426556,0.16962223731860604,0.12442144
13436,x188y106,265.45513205176724,265.308296857519,0.14683519424824,1.0596904
13437,x188y107,97.84292527809727,97.78881156647503,0.05411371162223588,0.27113938
13438,x188y108,0.0,0.0,0.0,1.4250222
13439,x188y109,0.0,0.0,0.0,0.1832738
13440,x188y110,1.6045892152491443,1.6037019114861266,0.0008873037630177105,0.6337695
13441,x188y111,0.5799688177801251,0.5796480943795042,0.00032072340062094806,0.030322643
13442,x188y112,0.7196479699865708,0.7192499844732655,0.00039798551330527676,0.43700674
13443,x188y113,0.030986843034726548,0.03096970853313582,1.7134501590729267e-05,0.37066603
13444,x188y114,0.0,0.0,0.0,0.02987052
13445,x188y115,0.0,0.0,0.0,0.03030274
13446,x188y116,0.0,0.0,0.0,0.07678596
13447,x188y117,0.23606760312851277,0.23593704491021608,0.00013055821829668912,0.45905432
13448,x188y118,0.5821980124891017,0.5818760096765885,0.0003220028125132668,0.02775239
13449,x188y119,0.3062851643335888,0.30611575938277774,0.00016940495081108065,0.027436111
13450,x188y120,0.12902415608391365,0.12895280000404785,7.135607986580306e-05,1.5834707
13451,x188y121,69.40031891626609,69.36194141282914,0.03837750343694779,3.654731
13452,x188y122,56.44633537917442,56.415117970583616,0.031217408590805462,0.06542994
13453,x188y123,95.850040955784,95.79702939596584,0.053011559818159526,0.03876028
13454,x188y124,9.013928203111622,9.00894309514366,0.004985107967961255,0.3735196
13455,x188y125,3.9761714824575694,3.9739723561837383,0.002199126273831009,0.15526775
13456,x188y126,0.17825199388277901,0.17815342226871803,9.857161406098824e-05,0.012302112
13457,x188y127,0.0,0.0,0.0,0.10201365
13458,x188y128,0.0,0.0,0.0,0.13160044
13459,x188y129,561.3810823920987,561.070635851539,0.31044654055972387,57.05606
13460,x188y130,47.434688307331506,47.40845362803087,0.026234679300635833,69.15466
13461,x188y131,0.5243207312169602,0.5240307543131382,0.00028997690382204233,0.048112627
13462,x188y132,0.0,0.0,0.0,0.10613489
13463,x188y133,0.0,0.0,0.0,0.10914246
13464,x188y134,0.0,0.0,0.0,0.050408486
13465,x188y135,0.0,0.0,0.0,0.25816676
13466,x188y136,0.0,0.0,0.0,0.05624709
13467,x188y137,0.0,0.0,0.0,0.6587682
13468,x188y138,0.0,0.0,0.0,0.7536277
13469,x188y139,0.0,0.0,0.0,0.1535503
13470,x188y140,0.0,0.0,0.0,0.101396546
13471,x188y141,0.0,0.0,0.0,0.359929
13472,x188y142,0.0025134664674290844,0.0025120763881352178,1.3900792938665966e-06,0.0361481
13473,x188y143,6.160265439938193,6.1568581586404125,0.0034072812977807843,5.9236426
13474,x188y144,0.0,0.0,0.0,0.19254702
13475,x188y145,0.7784449843121937,0.7780145093478261,0.0004304749643675443,0.08043173
13476,x188y146,11.170383534234238,11.164205584362305,0.006177949871933208,0.75453085
13477,x188y147,9.419449802643252,9.414241003635295,0.005208799007956344,0.07690982
13478,x188y148,5.439507445798688,5.436498573496944,0.0030088723017431818,0.08226243
13479,x188y149,20.689326648252205,20.67788532255967,0.011441325692533866,0.06983824
13480,x188y150,14.531876567830196,14.523839902130938,0.008036665699258094,9.582479
13481,x188y151,3.755979536360924,3.753902262177306,0.0020772741836179165,0.082901634
13482,x188y152,5.973835274121909,5.970531609471479,0.0033036646504305267,0.23915814
13483,x188y153,2.1586595550118473,2.157465603254407,0.0011939517574401926,1.5003161
13484,x188y154,9.671219233449289,9.665871284782497,0.00534794866679178,0.0843429
13485,x188y155,0.8146874300206497,0.8142369102673235,0.0004505197533262173,0.121997006
13486,x188y156,0.46203967140878394,0.4617841041253947,0.0002555672833892131,0.52834594
13487,x188y157,1.1130369327978828,1.11242131094882,0.0006156218490629417,43.549007
13488,x188y158,0.0021554712079027965,0.002154279110828359,1.1920970744375842e-06,0.15470925
13489,x188y159,0.017905619267015824,0.017895717452513893,9.901814501930839e-06,0.2565163
13490,x188y160,0.25526831451438564,0.25512713551672067,0.00014117899766497022,0.12290648
13491,x188y161,1.3806538133464756,1.379890107983269,0.0007637053632065793,0.38651723
13492,x188y162,0.08941106574262517,0.08936161694678366,4.9448795841511295e-05,4.8333416
13493,x188y163,0.0456422616427958,0.04561701639928594,2.524524350985824e-05,0.08116202
13494,x188y164,0.8350760436024134,0.8346143039310359,0.0004617396713775257,0.06789184
13495,x188y165,0.45355065450612675,0.4532998148853857,0.00025083962074107236,0.059040483
13496,x188y166,0.30349859483468483,0.3033307153249207,0.00016787950976415722,5.8390574
13497,x188y167,6.165239397856397,6.161829982475149,0.00340941538124806,0.14862698
13498,x188y168,5.042737086370653,5.039948207462956,0.0027888789076966347,0.10461128
13499,x188y169,14.18486603488393,14.177021321648233,0.007844713235696688,2.3751485
13500,x188y170,27.73097441903431,27.715635174802213,0.015339244232098537,2.2483354
13501,x188y171,102.7939375917711,102.73709036081793,0.05684723095316713,0.09138246
13502,x188y172,103.08481658559475,103.02780432524368,0.05701226035107254,0.08000255
13503,x188y173,39.37649018850449,39.354717671401495,0.021772517102995437,2.5795262
13504,x188y174,27.99405251191103,27.97857059761179,0.015481914299240174,0.49688128
13505,x188y175,49.605957757334394,49.57852151772197,0.02743623961242747,0.3824741
13506,x188y176,46.66826126706721,46.64245407738358,0.02580718968362561,0.093979016
13507,x188y177,68.54629941177951,68.50839079905025,0.03790861272926804,0.10351753
13508,x188y178,156.61375128356565,156.52713953547584,0.08661174808980832,0.09700213
13509,x188y179,79.86154826513885,79.8173798673266,0.0441683978122569,3.0730882
13510,x188y180,350.00472241127903,349.8111668577546,0.19355555352444753,0.09554279
13511,x188y181,66.95657873070859,66.91954311441732,0.03703561629126284,752.96686
13512,x188y182,173.12488638797612,173.0291511839217,0.09573520405442082,0.92587125
13513,x188y183,136.37569158285746,136.3002790148034,0.07541256805404828,0.5526026
13514,x188y184,3.2060367414126434,3.204263693999428,0.0017730474132156004,0.18536036
13515,x188y185,2.1331605753417406,2.1319807726001563,0.001179802741584357,0.093490064
13516,x188y186,16.366520108379692,16.35746749846756,0.00905260991213197,0.12040312
13517,x188y187,22.36717638277292,22.354805637674694,0.012370745098227331,4.936482
13518,x188y188,12.731188922423941,12.724148051587278,0.00704087083666316,7.265688
13519,x188y189,0.5026587388298284,0.502380699623836,0.000278039205992342,5.5498095
13520,x188y190,2.3187286903877906,2.317446227620601,0.0012824627671896849,0.5226516
13521,x188y191,1.7392869269746076,1.738325133584842,0.0009617933897656528,0.26304907
13522,x188y192,1.3096003944217602,1.3088760884404935,0.0007243059812667152,0.8901886
13523,x188y39,0.0,0.0,0.0,132.277
13524,x188y40,0.0,0.0,0.0,0.23775634
13525,x188y41,0.0,0.0,0.0,12.887935
13526,x188y42,0.0,0.0,0.0,11.719261
13527,x188y43,0.0,0.0,0.0,3.3273804
13528,x188y44,0.0,0.0,0.0,0.17817673
13529,x188y45,0.0,0.0,0.0,0.16070609
13530,x188y46,0.0,0.0,0.0,0.16908392
13531,x188y47,0.0,0.0,0.0,0.2585407
13532,x188y48,0.0,0.0,0.0,0.12633403
13533,x188y49,0.0,0.0,0.0,0.14766426
13534,x188y50,0.0,0.0,0.0,
13535,x188y51,0.0,0.0,0.0,0.18802863
13536,x188y52,0.0,0.0,0.0,1.6210202
13537,x188y53,0.0,0.0,0.0,0.52124023
13538,x188y54,0.0,0.0,0.0,0.17470261
13539,x188y55,0.0,0.0,0.0,0.1978978
13540,x188y56,0.0,0.0,0.0,0.20033151
13541,x188y57,0.0,0.0,0.0,8.455089
13542,x188y58,0.0,0.0,0.0,10.989006
13543,x188y59,0.0,0.0,0.0,0.13941598
13544,x188y60,0.0,0.0,0.0,0.16569224
13545,x188y61,0.0,0.0,0.0,0.26779822
13546,x188y62,0.0,0.0,0.0,2.7852273
13547,x188y63,0.0,0.0,0.0,0.22114201
13548,x188y64,0.03491559497495448,0.03489628753108683,1.9307443867647156e-05,0.62644404
13549,x188y65,9.48230212171532,9.477058259229366,0.005243862485952988,1.0050856
13550,x188y66,82.34944418409738,82.30389689313658,0.04554729096079768,0.16922085
13551,x188y67,90.0482287241032,89.9984287381091,0.04979998599409896,0.32556608
13552,x188y68,26.41468958150161,26.400082008234897,0.014607573266712137,7.910253
13553,x188y69,128.4947138349011,128.4236637178197,0.07105011708139841,0.1339867
13554,x188y70,111.9296102668825,111.86769807193748,0.0619121949450232,0.21624555
13555,x188y71,77.64774507174354,77.60480536750254,0.04293970424100735,0.24082042
13556,x188y72,10.259983076334729,10.254308762723388,0.005674313611340409,1.3134664
13557,x188y73,12.051251227085755,12.044586435483696,0.006664791602059239,6.4095716
13558,x188y74,16.042296978424158,16.033425154557477,0.008871823866680728,0.22579408
13559,x188y75,5.356904829756675,5.3539419128732675,0.0029629168834075514,0.072501875
13560,x188y76,0.0,0.0,0.0,1.8590969
13561,x188y77,0.0,0.0,0.0,0.07440184
13562,x188y78,0.0,0.0,0.0,0.27155232
13563,x188y79,0.0,0.0,0.0,6.6101255
13564,x188y80,0.0,0.0,0.0,0.08106901
13565,x188y81,0.0,0.0,0.0,0.12220581
13566,x188y82,0.0,0.0,0.0,0.37425804
13567,x188y83,0.0,0.0,0.0,0.14228094
13568,x188y84,0.0,0.0,0.0,0.14342594
13569,x188y85,0.0003408401284519688,0.0003406516318113882,1.8849664058063565e-07,0.25504723
13570,x188y86,0.0013896596842014571,0.0013888911677082116,7.685164932454743e-07,17.058008
13571,x188y87,0.8645843132489286,0.8641061434916039,0.0004781697573247312,0.107158855
13572,x188y88,17.517596742574046,17.50790960165485,0.009687140919197645,0.14534467
13573,x188y89,6.767600935913418,6.763858128271281,0.0037428076421370804,2.0223382
13574,x188y90,0.0,0.0,0.0,0.35902274
13575,x188y91,0.0,0.0,0.0,1.6130414
13576,x188y92,0.16200873027096716,0.16191912693601138,8.960333495577899e-05,0.44675997
13577,x188y93,1.5484926166042428,1.547636243640385,0.0008563729638577655,0.7444046
13578,x188y94,0.7884136307771248,0.7879775605645669,0.0004360702125578708,2.5465806
13579,x188y95,1.2912139919073362,1.290499870804268,0.0007141211030681216,1.2271367
13580,x188y96,9.962403983366684,9.956894577030821,0.005509406335862721,0.5367555
13581,x188y97,0.0,0.0,0.0,0.071112975
13582,x188y98,0.0,0.0,0.0,2.992413
13583,x188y99,0.0,0.0,0.0,0.5700724
13584,x189y100,0.0,0.0,0.0,0.74023294
13585,x189y101,0.0,0.0,0.0,3.0397224
13586,x189y102,458.59522892925065,458.3416467186588,0.25358221059184416,3.0927978
13587,x189y103,270.7782114833253,270.628446399174,0.1497650841513405,53.222366
13588,x189y104,283.6029852961442,283.4461424094901,0.15684288665408985,0.13203625
13589,x189y105,1412.1428691899046,1411.361864621589,0.7810045683156659,0.07780347
13590,x189y106,1088.8925736694669,1088.2904578471582,0.6021158223086331,1.1245692
13591,x189y107,158.66462626298664,158.5768856757786,0.08774058720803168,0.12463064
13592,x189y108,0.0,0.0,0.0,1.5557592
13593,x189y109,0.0,0.0,0.0,0.91527677
13594,x189y110,0.24070372287065425,0.24057061199734142,0.00013311087331283056,0.0300596
13595,x189y111,0.010288268680929146,0.010282578028869694,5.690652059452475e-06,0.059557617
13596,x189y112,0.08320512267646855,0.08315910548711059,4.601718935796917e-05,0.4664879
13597,x189y113,0.011448861056561076,0.011442528699277985,6.332357283091519e-06,0.46061757
13598,x189y114,0.0,0.0,0.0,0.031260278
13599,x189y115,0.0,0.0,0.0,0.06237609
13600,x189y116,0.0,0.0,0.0,0.10790589
13601,x189y117,0.23491858622450384,0.2347886724246593,0.00012991379984453322,0.48791555
13602,x189y118,0.8442652764912622,0.8437983203646343,0.0004669561266278377,0.028904807
13603,x189y119,1.1204795701337062,1.119859854828721,0.0006197153049851689,0.030330956
13604,x189y120,0.12770050882193648,0.12762988379103907,7.062503089741434e-05,0.029590694
13605,x189y121,24.65204101951023,24.638405869728235,0.01363514978199376,3.6830382
13606,x189y122,33.99979136551059,33.98098668041762,0.018804685092966622,0.11455862
13607,x189y123,159.67844603866658,159.590144276445,0.08830176222159025,0.023226803
13608,x189y124,5.372981210596674,5.370010025643435,0.0029711849532390033,0.39870697
13609,x189y125,1.8740870093985211,1.8730505241797077,0.0010364852188133877,0.18344916
13610,x189y126,9.054248123351137,9.04924094657256,0.00500717677857665,0.15425803
13611,x189y127,0.0,0.0,0.0,0.02783002
13612,x189y128,0.0,0.0,0.0,0.029048117
13613,x189y129,875.0385237506591,874.5545238528645,0.4839998977946607,57.201252
13614,x189y130,56.44894849139943,56.417728065203484,0.031220426195943674,69.34419
13615,x189y131,0.03439967937550601,0.03438065369713224,1.9025678373772725e-05,0.09913479
13616,x189y132,9.525213508969093,9.519945320005442,0.005268188963650999,0.20212059
13617,x189y133,0.0,0.0,0.0,0.15454534
13618,x189y134,0.33994241216072846,0.3397544192275088,0.0001879929332196384,0.20814511
13619,x189y135,0.10936874519947756,0.1093082606809846,6.048451849295644e-05,0.30613798
13620,x189y136,0.0013456619182573466,0.001344917740907311,7.441773500357039e-07,0.11023848
13621,x189y137,0.0,0.0,0.0,0.73959774
13622,x189y138,0.0,0.0,0.0,0.8411837
13623,x189y139,0.0,0.0,0.0,0.05070952
13624,x189y140,0.0,0.0,0.0,0.36821878
13625,x189y141,0.0,0.0,0.0,0.39204454
13626,x189y142,0.03755021621312886,0.037529450322719086,2.076589040977267e-05,0.06925959
13627,x189y143,0.8533096047502684,0.852837692173159,0.00047191257710943457,6.166471
13628,x189y144,0.8961058852226295,0.8956103072995423,0.0004955779230871871,0.21811613
13629,x189y145,1.0443672425337824,1.043789764776897,0.0005774777568854361,0.036746718
13630,x189y146,3.0502524881765667,3.048565679469082,0.0016868087074848326,0.79810226
13631,x189y147,6.012411951987752,6.009086951797534,0.003325000190217864,0.07665419
13632,x189y148,10.64389176402021,10.638005090114708,0.005886673905502349,0.23021963
13633,x189y149,6.31455494731829,6.3110625939397496,0.0034923533785402583,0.29757532
13634,x189y150,2.2324102637610457,2.2311756574918538,0.001234606269191918,0.39445275
13635,x189y151,4.716968052934792,4.714359788906715,0.002608264028077123,10.083675
13636,x189y152,7.8474309500151955,7.84309104750947,0.004339902505725135,0.0807386
13637,x189y153,1.620806282815213,1.619910012030024,0.0008962707851889462,1.654895
13638,x189y154,6.405872799779407,6.40233010667715,0.0035426931022568553,0.08560252
13639,x189y155,1.3412952869965318,1.3405534024483987,0.0007418845481330649,0.11940193
13640,x189y156,2.373418169620652,2.3721058085939166,0.0013123610267355978,0.41291946
13641,x189y157,0.5415087507444797,0.5412092438953978,0.0002995068490818653,1.1073755
13642,x189y158,0.3983350242676553,0.3981147505729298,0.00022027369472554792,45.397476
13643,x189y159,0.06222288085480983,0.062188466005328104,3.441484948172452e-05,0.16212201
13644,x189y160,0.6837310532692523,0.683352928122654,0.000378125146598296,0.10756995
13645,x189y161,2.885370810029441,2.883774951014819,0.00159585901462167,0.48821843
13646,x189y162,0.49419579573450867,0.49392248169551717,0.0002733140389915012,5.4145107
13647,x189y163,1.5352145699539146,1.5343654873607941,0.0008490825931204427,0.086739846
13648,x189y164,1.8323271315071135,1.8313138468022685,0.0010132847048449634,0.13544185
13649,x189y165,1.7090432922409435,1.708098217095484,0.0009450751454596062,0.06531365
13650,x189y166,1.0565836021885928,1.0559992528585669,0.000584349330025935,6.0384674
13651,x189y167,2.327570029346313,2.3262829558373146,0.001287073508998482,0.15678827
13652,x189y168,5.532638115248742,5.529578024757223,0.0030600904915187854,0.08223573
13653,x189y169,2.344439695017124,2.343143297802765,0.0012963972143587021,2.557706
13654,x189y170,9.391724678063754,9.386530198038686,0.00519448002506806,2.3310394
13655,x189y171,19.989025501579253,19.977971290449577,0.011054211129675195,0.09413682
13656,x189y172,22.169389499052766,22.15712935396386,0.012260145088905716,0.18162288
13657,x189y173,26.547074769560762,26.53239303308304,0.014681736477722751,3.6390135
13658,x189y174,9.328389211824499,9.323229758838513,0.005159452985985524,0.980101
13659,x189y175,22.673002843307565,22.66046442587977,0.012538417427794712,0.114343345
13660,x189y176,77.10649222954679,77.06384745246301,0.04264477708377967,0.103460066
13661,x189y177,304.7899730439278,304.62141558144947,0.1685574624783044,0.094723664
13662,x189y178,203.96983661968906,203.85704195950555,0.11279466018351059,0.105782524
13663,x189y179,80.11997031963726,80.0756618255933,0.04430849404396042,3.2686212
13664,x189y180,78.01803645898032,77.9748878838986,0.04314857508171599,893.1013
13665,x189y181,14.031268603136372,14.023507793748273,0.007760809388098977,892.7336
13666,x189y182,226.95661080078222,226.8310767406735,0.1255340601087198,0.40092698
13667,x189y183,19.660282880599652,19.649410954035726,0.010871926563925882,0.43222776
13668,x189y184,3.5950356209107333,3.5930469964587135,0.0019886244520197494,0.11539603
13669,x189y185,6.4513085739920175,6.447740898648176,0.0035676753438416142,0.2933705
13670,x189y186,13.065814805055467,13.058587874497801,0.007226930557665767,0.40109405
13671,x189y187,9.146820281419263,9.141761575671575,0.005058705747687853,12.465244
13672,x189y188,14.483183240633153,14.475173829953858,0.008009410679294504,0.29319358
13673,x189y189,20.459700173245384,20.44838439899841,0.011315774246973831,0.7915902
13674,x189y190,80.02158050337692,79.97732718814986,0.04425331522706699,0.25445473
13675,x189y191,178.10639352448126,178.00789312412215,0.09850040035911434,1.4156425
13676,x189y192,132.39369050921948,132.32047176500254,0.07321874421694474,0.3025836
13677,x189y38,0.0,0.0,0.0,146.93661
13678,x189y39,0.0,0.0,0.0,132.75618
13679,x189y40,0.0,0.0,0.0,13.128068
13680,x189y41,0.0,0.0,0.0,0.24957205
13681,x189y42,0.0,0.0,0.0,0.24633412
13682,x189y43,0.0,0.0,0.0,0.21401411
13683,x189y44,0.0,0.0,0.0,2.9151983
13684,x189y45,0.0,0.0,0.0,2.2710958
13685,x189y46,0.0,0.0,0.0,1.9072583
13686,x189y47,0.0,0.0,0.0,1.3900193
13687,x189y48,0.0,0.0,0.0,0.95738375
13688,x189y49,0.0,0.0,0.0,0.17761913
13689,x189y50,0.0,0.0,0.0,0.24617364
13690,x189y51,0.0,0.0,0.0,0.45122936
13691,x189y52,0.0,0.0,0.0,2.5039883
13692,x189y53,0.0,0.0,0.0,0.71963924
13693,x189y54,0.0,0.0,0.0,0.19423833
13694,x189y55,0.0,0.0,0.0,0.57679397
13695,x189y56,0.0,0.0,0.0,0.20474745
13696,x189y57,0.0,0.0,0.0,0.23724622
13697,x189y58,0.0,0.0,0.0,11.427802
13698,x189y59,0.0,0.0,0.0,11.156415
13699,x189y60,0.0,0.0,0.0,0.1977388
13700,x189y61,0.0,0.0,0.0,3.3046358
13701,x189y62,0.0,0.0,0.0,0.29745162
13702,x189y63,0.0,0.0,0.0,0.5017185
13703,x189y64,0.00013450726964007442,0.0001344328881834387,7.438145663572803e-08,0.3135156
13704,x189y65,0.40506996250361527,0.4048459469570424,0.00022401554657286438,1.8172492
13705,x189y66,4.057021643413333,4.05477804070213,0.002243602711202719,0.5339117
13706,x189y67,0.43683800782193616,0.43659642997772874,0.000241577844207419,8.281955
13707,x189y68,1.4626339796332652,1.4618251495108971,0.0008088301223680983,8.050159
13708,x189y69,29.53319753318553,29.51686463298959,0.016332900195937583,0.4085517
13709,x189y70,29.69786795082899,29.68144283968253,0.016425111146460836,0.23672089
13710,x189y71,20.819227050332444,20.807712693357765,0.011514356974679174,1.7884874
13711,x189y72,2.1040552549081912,2.10289153900577,0.0011637159024213695,6.6211042
13712,x189y73,0.0,0.0,0.0,0.22529894
13713,x189y74,0.0,0.0,0.0,0.22826764
13714,x189y75,0.0,0.0,0.0,0.17530815
13715,x189y76,0.0,0.0,0.0,0.090281166
13716,x189y77,0.0,0.0,0.0,2.5847993
13717,x189y78,0.0,0.0,0.0,0.12034087
13718,x189y79,0.0,0.0,0.0,7.089675
13719,x189y80,0.0,0.0,0.0,0.10727384
13720,x189y81,0.0,0.0,0.0,0.2797025
13721,x189y82,0.0,0.0,0.0,0.16770206
13722,x189y83,0.0,0.0,0.0,0.85358536
13723,x189y84,0.0,0.0,0.0,0.16903317
13724,x189y85,9.006814509289498e-05,9.001833386266206e-05,4.981123023291734e-08,0.3037639
13725,x189y86,0.0011425428734457683,0.00114191102163156,6.31851814208214e-07,17.29018
13726,x189y87,0.022779432023028946,0.02276683467199209,1.2597351036855442e-05,0.1449346
13727,x189y88,8.705427682452632,8.700613814367953,0.004813868084678319,0.200787
13728,x189y89,5.451556317339456,5.448541473305542,0.0030148440339141658,2.455733
13729,x189y90,0.0,0.0,0.0,3.0713215
13730,x189y91,0.0,0.0,0.0,0.25605974
13731,x189y92,0.10348397238336798,0.10342674563165097,5.722675171701552e-05,1.7817547
13732,x189y93,1.4079025077072642,1.4071237979921944,0.0007787097150697697,2.673191
13733,x189y94,4.538479027448948,4.535968796661107,0.002510230787840406,3.9733014
13734,x189y95,11.50696064748381,11.500596204635778,0.006364442848031615,0.94641095
13735,x189y96,14.661272656738037,14.653163768517064,0.008108888220972332,0.19014212
13736,x189y97,0.0,0.0,0.0,0.15406416
13737,x189y98,0.0,0.0,0.0,0.064512916
13738,x189y99,0.0,0.0,0.0,3.0997775
13739,x18y104,0.0007483206700804851,0.0,0.0007483206700804851,
13740,x18y105,0.003841204315020926,0.003839080024524032,2.1242904968939505e-06,
13741,x18y106,0.0626959707519191,0.06266130399281836,3.466675910074324e-05,1.2051799
13742,x18y107,10.266962643792647,10.26128444380305,0.005678199989597843,1.7441742
13743,x18y108,147.0143552308,146.9330458527398,0.08130937806018323,10.797165
13744,x18y109,85.80234848282535,85.75490258553924,0.04744589728611004,36.32425
13745,x18y110,20.463485058444398,20.452166326756444,0.011318731687953942,24.892157
13746,x18y111,0.031117808964093212,0.031100600894084993,1.7208070008219167e-05,2.984713
13747,x18y112,1.576772161545223,1.5759000856132517,0.0008720759319713611,6.2402134
13748,x18y113,1.4318180820013515,1.4310262870064898,0.0007917949948617053,16.660978
13749,x18y114,0.0,0.0,0.0,3.4737642
13750,x18y115,0.0,0.0,0.0,2.0042
13751,x18y116,0.0,0.0,0.0,8.014029
13752,x18y117,0.0,0.0,0.0,6.404938
13753,x18y118,0.0,0.0,0.0,5.032646
13754,x18y119,0.0,0.0,0.0,19.17063
13755,x18y120,0.0,0.0,0.0,8.750993
13756,x18y121,0.0,0.0,0.0,9.990728
13757,x18y122,0.0,0.0,0.0,2.0922868
13758,x18y123,0.0,0.0,0.0,1.2881306
13759,x18y124,0.0,0.0,0.0,3.432604
13760,x18y125,0.0,0.0,0.0,1.6622491
13761,x18y126,0.0,0.0,0.0,43.22696
13762,x18y127,0.30444122580908173,0.3042728810218049,0.00016834478727684177,39.718006
13763,x18y128,0.0,0.0,0.0,1.7860792
13764,x18y129,0.01991830971648123,0.019907294222324876,1.101549415635436e-05,5.4603863
13765,x18y130,0.0,0.0,0.0,3.7863104
13766,x18y131,8.69812502395469,8.693314129328124,0.004810894626565698,9.657435
13767,x18y132,354.109732793789,353.9138743414212,0.19585845236781552,14.521148
13768,x18y133,1598.0468530351827,1597.1630306442446,0.8838223909381213,18.687801
13769,x18y134,0.0,0.0,0.0,0.79122543
13770,x18y135,0.0,0.0,0.0,97.18534
13771,x18y136,0.0,0.0,0.0,6.504849
13772,x18y137,0.0,0.0,0.0,3.351072
13773,x18y138,3.7012137022112555,3.699166478182001,0.002047224029254391,1.9980378
13774,x18y139,142.45730791708516,142.37853008722655,0.07877782985860904,7.2611175
13775,x18y140,2198.0443854880655,2196.82874728664,1.2156382014254632,10.774032
13776,x18y141,144.6577633960159,144.5777651069345,0.07999828908140216,59.83272
13777,x18y142,0.0,0.0,0.0,5.1282
13778,x18y143,0.0,0.0,0.0,1.8646773
13779,x18y144,0.0,0.0,0.0,7.8634996
13780,x18y145,0.0,0.0,0.0,9.89174
13781,x18y146,0.0,0.0,0.0,6.3234925
13782,x18y147,0.0,0.0,0.0,57.291195
13783,x18y148,0.0,0.0,0.0,6.622505
13784,x18y149,0.0,0.0,0.0,8.85226
13785,x18y150,0.0,0.0,0.0,6.8920965
13786,x18y151,0.0,0.0,0.0,2.913433
13787,x18y152,78.74319546981253,78.69964523011114,0.04355023970138916,109.04584
13788,x18y153,148.95208587336853,148.86970896627645,0.08237690709208323,136.46085
13789,x18y154,14.845401666688126,14.837192373222875,0.008209293465251122,6.455912
13790,x18y155,45.488278304142675,45.463124819726886,0.025153484415788796,14.143796
13791,x18y156,61.90273280033609,61.86849523121798,0.03423756911811182,73.88715
13792,x18y157,480.4757054213552,480.20994065380575,0.2657647675494559,1.9025389
13793,x18y158,3232.7877437644047,3230.999895683858,1.7878480805466097,16.53612
13794,x18y159,9393.500336936328,9388.305080443137,5.1952564931907546,112.07579
13795,x18y160,11367.657351551205,11361.37101204519,6.286339506013974,1.3147348
13796,x18y161,11455.890543595004,11449.555145046941,6.335398548062585,12.776481
13797,x18y162,5852.558781478009,5849.322256314452,3.236525163557417,13.987263
13798,x18y163,2038.3202857862657,2037.1929760274284,1.1273097588373275,662.05383
13799,x18y164,51.14706876601556,51.11878441340126,0.028284352614299735,25.39139
13800,x18y165,282.81015283065506,282.6537393584234,0.15641347223163393,824.2412
13801,x18y166,5275.586901026128,5272.669445896975,2.917455129152586,7349.266
13802,x18y167,293.9524503142131,293.78986610481627,0.16258420939681173,7509.974
13803,x18y168,43.44133209146532,43.417307368557864,0.024024722907455498,7511.9814
13804,x18y169,0.055609373832591714,0.05557862116977601,3.0752662815707044e-05,32.852627
